"MacroTrends Data Download"
"Gold Prices - 100 Year Historical Chart"
"Note: Real datasets are adjusted for inflation using the headline Consumer Price Index (CPI) with the current month as the base."

"Disclaimer and Terms of Use: Historical data is provided 'as is' and solely for informational purposes, not for trading purposes or advice."
"MacroTrends LLC expressly disclaims the accuracy, adequacy, or completeness of any data and shall not be liable for any errors, omissions or other defects in, "
"delays or interruptions in such data, or for any actions taken in reliance thereon.  Neither MacroTrends LLC nor any of our information providers will be liable"
"for any damages relating to your use of the data provided."


series_id,date,real,nominal
GOLDAMGBD228NLBM,2018-05-01,1328.27,1303.500
GOLDAMGBD228NLBM,2018-06-01,1271.81,1250.550
GOLDAMGBD228NLBM,2018-07-01,1239.93,1219.200
GOLDAMGBD228NLBM,2018-08-01,1227.37,1206.850
GOLDAMGBD228NLBM,2018-09-01,1202.44,1183.500
GOLDAMGBD228NLBM,2018-10-01,1234.75,1217.700
GOLDAMGBD228NLBM,2018-11-01,1241.20,1220.450
GOLDAMGBD228NLBM,2018-12-01,1308.56,1281.650
GOLDAMGBD228NLBM,2019-01-01,1347.63,1322.500
GOLDAMGBD228NLBM,2019-02-01,1344.01,1325.450
GOLDAMGBD228NLBM,2019-03-01,1302.77,1291.150
GOLDAMGBD228NLBM,2019-04-01,1289.01,1285.150
GOLDAMGBD228NLBM,2019-05-01,1297.30,1296.000
GOLDAMGBD228NLBM,2019-06-01,1414.61,1413.200
GOLDAMGBD228NLBM,2019-07-01,1429.12,1430.550
GOLDAMGBD228NLBM,2019-08-01,1525.02,1526.550
GOLDAMGBD228NLBM,2019-09-01,1486.11,1487.600
GOLDAMGBD228NLBM,2019-10-01,1500.37,1506.400
GOLDAMGBD228NLBM,2019-11-01,1451.98,1456.350
GOLDAMGBD228NLBM,2019-12-01,1519.95,1523.000
GOLDAMGBD228NLBM,2020-01-01,1571.36,1580.850
GOLDAMGBD228NLBM,2020-02-01,1611.71,1626.350
GOLDAMGBD228NLBM,2020-03-01,1593.42,1604.650
GOLDAMGBD228NLBM,2020-04-01,1716.75,1716.750
GOLDAMGBD228NLBM,2020-05-01,1732.45,1732.450
