Date,closing value of DOW
1/7/1913  ,    64.4803
1/8/1913  ,    64.473
1/9/1913  ,    64.8832
1/10/1913  ,    64.6488
1/11/1913  ,    64.2312
1/13/1913  ,    62.9712
1/14/1913  ,    62.2387
1/15/1913  ,    62.6123
1/16/1913  ,    62.8174
1/17/1913  ,    62.7148
1/18/1913  ,    62.8174
1/20/1913  ,    59.7406
1/21/1913  ,    60.4878
1/22/1913  ,    61.0519
1/23/1913  ,    60.7589
1/24/1913  ,    60.2314
1/25/1913  ,    60.3413
1/27/1913  ,    60.4585
1/28/1913  ,    60.8981
1/29/1913  ,    60.7442
1/30/1913  ,    61.3889
1/31/1913  ,    61.3303
2/1/1913  ,    61.2717
2/3/1913  ,    60.9933
2/4/1913  ,    61.0812
2/5/1913  ,    60.8395
2/6/1913  ,    60.7589
2/7/1913  ,    61.1398
2/8/1913  ,    61.1984
2/10/1913  ,    60.7516
2/11/1913  ,    60.1948
2/13/1913  ,    59.5868
2/14/1913  ,    59.9164
2/15/1913  ,    59.6454
2/17/1913  ,    59.0227
2/18/1913  ,    58.4733
2/19/1913  ,    58.9275
2/20/1913  ,    58.7517
2/21/1913  ,    58.5539
2/24/1913  ,    58.0631
2/25/1913  ,    57.6675
2/26/1913  ,    58.6418
2/27/1913  ,    59.0154
2/28/1913  ,    58.8396
3/1/1913  ,    59.0593
3/3/1913  ,    59.5795
3/4/1913  ,    59.1253
3/5/1913  ,    59.8432
3/6/1913  ,    59.5795
3/7/1913  ,    59.0447
3/8/1913  ,    58.3707
3/10/1913  ,    58.0704
3/11/1913  ,    58.5685
3/12/1913  ,    58.2096
3/13/1913  ,    58.5539
3/14/1913  ,    58.466
3/15/1913  ,    58.4074
3/17/1913  ,    58.0631
3/18/1913  ,    57.6382
3/19/1913  ,    57.3378
3/20/1913  ,    57.3232
3/24/1913  ,    57.8067
3/25/1913  ,    58.7517
3/26/1913  ,    58.8322
3/27/1913  ,    58.444
3/28/1913  ,    58.9788
3/29/1913  ,    59.4183
3/31/1913  ,    59.2791
4/1/1913  ,    60.0117
4/2/1913  ,    59.8945
4/3/1913  ,    60.1875
4/4/1913  ,    60.942
4/5/1913  ,    60.5684
4/7/1913  ,    60.3267
4/8/1913  ,    60.7442
4/9/1913  ,    60.5025
4/10/1913  ,    60.5391
4/11/1913  ,    60.1728
4/12/1913  ,    60.1875
4/14/1913  ,    60.1509
4/15/1913  ,    59.4036
4/16/1913  ,    59.3963
4/17/1913  ,    59.5428
4/18/1913  ,    59.3743
4/19/1913  ,    59.3377
4/21/1913  ,    59.8725
4/22/1913  ,    59.6747
4/23/1913  ,    59.5209
4/24/1913  ,    59.1619
4/25/1913  ,    58.4
4/26/1913  ,    58.1729
4/28/1913  ,    58.107
4/29/1913  ,    57.4257
4/30/1913  ,    57.5356
5/1/1913  ,    58.3268
5/2/1913  ,    58.1217
5/3/1913  ,    58.0997
5/5/1913  ,    58.5685
5/6/1913  ,    58.0264
5/7/1913  ,    58.2535
5/8/1913  ,    58.1656
5/9/1913  ,    58.0411
5/10/1913  ,    57.8506
5/12/1913  ,    57.5649
5/13/1913  ,    57.9019
5/14/1913  ,    57.6675
5/15/1913  ,    57.5136
5/16/1913  ,    57.748
5/17/1913  ,    57.6601
5/19/1913  ,    57.6748
5/20/1913  ,    57.9165
5/21/1913  ,    57.8799
5/22/1913  ,    58.2389
5/23/1913  ,    58.2389
5/24/1913  ,    58.5172
5/26/1913  ,    58.4
5/27/1913  ,    58.0337
5/28/1913  ,    57.4917
5/29/1913  ,    57.4184
6/2/1913  ,    56.6052
6/3/1913  ,    56.173
6/4/1913  ,    55.4331
6/5/1913  ,    54.9936
6/6/1913  ,    55.0962
6/7/1913  ,    54.9277
6/9/1913  ,    54.1365
6/10/1913  ,    52.9937
6/11/1913  ,    52.8252
6/12/1913  ,    54.4149
6/13/1913  ,    54.6347
6/14/1913  ,    55.3233
6/16/1913  ,    54.6347
6/17/1913  ,    54.8764
6/18/1913  ,    55.565
6/19/1913  ,    55.2427
6/20/1913  ,    54.8764
6/21/1913  ,    54.2317
6/23/1913  ,    54.4515
6/24/1913  ,    55.0962
6/25/1913  ,    55.2207
6/26/1913  ,    54.891
6/27/1913  ,    54.7226
6/28/1913  ,    55.1474
6/30/1913  ,    54.8617
7/1/1913  ,    55.2573
7/2/1913  ,    55.5577
7/3/1913  ,    55.5504
7/7/1913  ,    55.4331
7/8/1913  ,    55.3233
7/9/1913  ,    55.1108
7/10/1913  ,    55.3159
7/11/1913  ,    55.2354
7/12/1913  ,    55.3965
7/14/1913  ,    55.1108
7/15/1913  ,    55.2427
7/16/1913  ,    56.0485
7/17/1913  ,    55.8068
7/18/1913  ,    56.4807
7/19/1913  ,    56.3635
7/21/1913  ,    57.2572
7/22/1913  ,    57.206
7/23/1913  ,    57.0228
7/24/1913  ,    57.6162
7/25/1913  ,    57.4037
7/26/1913  ,    57.4843
7/28/1913  ,    57.9165
7/29/1913  ,    57.8213
7/30/1913  ,    57.5722
7/31/1913  ,    57.4917
8/1/1913  ,    57.2939
8/2/1913  ,    57.3305
8/4/1913  ,    57.6894
8/5/1913  ,    58.2535
8/6/1913  ,    57.9898
8/7/1913  ,    58.2462
8/8/1913  ,    58.107
8/9/1913  ,    57.9898
8/11/1913  ,    58.4074
8/12/1913  ,    59.1033
8/13/1913  ,    59.2864
8/14/1913  ,    58.9421
8/15/1913  ,    58.2389
8/16/1913  ,    58.4953
8/18/1913  ,    58.4953
8/19/1913  ,    58.5758
8/20/1913  ,    58.8762
8/21/1913  ,    58.7077
8/22/1913  ,    58.6564
8/23/1913  ,    58.6711
8/25/1913  ,    58.8249
8/26/1913  ,    58.8176
8/27/1913  ,    58.715
8/28/1913  ,    59.5795
8/29/1913  ,    59.9311
9/2/1913  ,    59.2938
9/3/1913  ,    58.8249
9/4/1913  ,    58.8029
9/5/1913  ,    59.4329
9/6/1913  ,    59.6307
9/8/1913  ,    59.6234
9/9/1913  ,    59.704
9/10/1913  ,    60.1582
9/11/1913  ,    60.1948
9/12/1913  ,    60.7662
9/13/1913  ,    61.1178
9/15/1913  ,    60.6637
9/16/1913  ,    60.8321
9/17/1913  ,    60.3487
9/18/1913  ,    60.4585
9/19/1913  ,    60.4952
9/20/1913  ,    60.4878
9/22/1913  ,    60.8102
9/23/1913  ,    60.5977
9/24/1913  ,    60.1655
9/25/1913  ,    60.2095
9/26/1913  ,    60.041
9/27/1913  ,    60.0337
9/29/1913  ,    59.5062
9/30/1913  ,    58.8762
10/1/1913  ,    59.1839
10/2/1913  ,    59.6527
10/3/1913  ,    59.1839
10/4/1913  ,    59.0374
10/6/1913  ,    58.4733
10/7/1913  ,    58.5246
10/8/1913  ,    57.9971
10/9/1913  ,    58.0704
10/10/1913  ,    57.9239
10/11/1913  ,    57.3525
10/14/1913  ,    56.8763
10/15/1913  ,    57.0301
10/16/1913  ,    56.4734
10/17/1913  ,    56.6785
10/18/1913  ,    57.14
10/20/1913  ,    57.184
10/21/1913  ,    58.3121
10/22/1913  ,    57.8872
10/23/1913  ,    57.433
10/24/1913  ,    57.5869
10/25/1913  ,    57.5649
10/27/1913  ,    58.151
10/28/1913  ,    57.8286
10/29/1913  ,    57.9678
10/30/1913  ,    57.5796
10/31/1913  ,    57.3598
11/1/1913  ,    57.4477
11/3/1913  ,    56.9642
11/5/1913  ,    57.2206
11/6/1913  ,    56.6492
11/7/1913  ,    56.4368
11/8/1913  ,    56.195
11/10/1913  ,    55.6309
11/11/1913  ,    55.9386
11/12/1913  ,    56.3782
11/13/1913  ,    56.3049
11/14/1913  ,    56.5906
11/15/1913  ,    56.5613
11/17/1913  ,    56.4587
11/18/1913  ,    56.5906
11/19/1913  ,    56.3635
11/20/1913  ,    56.0265
11/21/1913  ,    55.8068
11/22/1913  ,    55.7775
11/24/1913  ,    55.7555
11/25/1913  ,    56.3049
11/26/1913  ,    56.173
11/28/1913  ,    55.8287
11/29/1913  ,    55.6309
12/1/1913  ,    55.5064
12/2/1913  ,    55.8434
12/3/1913  ,    56.2829
12/4/1913  ,    56.4148
12/5/1913  ,    56.3269
12/6/1913  ,    55.9459
12/8/1913  ,    56.3122
12/9/1913  ,    55.6529
12/10/1913  ,    55.7994
12/11/1913  ,    55.8654
12/12/1913  ,    55.3745
12/13/1913  ,    55.5943
12/15/1913  ,    55.1401
12/16/1913  ,    55.4478
12/17/1913  ,    55.5137
12/18/1913  ,    55.5137
12/19/1913  ,    56.195
12/20/1913  ,    56.8543
12/22/1913  ,    57.184
12/23/1913  ,    57.2206
12/24/1913  ,    57.3891
12/26/1913  ,    57.7627
12/27/1913  ,    57.6528
12/29/1913  ,    57.4917
12/30/1913  ,    57.3305
12/31/1913  ,    57.7114
1/2/1914  ,    57.5722
1/3/1914  ,    57.455
1/5/1914  ,    57.8726
1/6/1914  ,    58.0631
1/7/1914  ,    57.9971
1/8/1914  ,    57.7334
1/9/1914  ,    57.9165
1/10/1914  ,    57.9825
1/12/1914  ,    58.085
1/13/1914  ,    58.3268
1/14/1914  ,    59.074
1/15/1914  ,    59.3011
1/16/1914  ,    59.1985
1/17/1914  ,    59.1692
1/19/1914  ,    59.4916
1/20/1914  ,    59.345
1/21/1914  ,    60.0117
1/22/1914  ,    60.5538
1/23/1914  ,    60.5831
1/24/1914  ,    60.2021
1/26/1914  ,    60.7149
1/27/1914  ,    60.5684
1/28/1914  ,    60.1582
1/29/1914  ,    59.8652
1/30/1914  ,    60.6563
1/31/1914  ,    60.693
2/2/1914  ,    60.4732
2/3/1914  ,    60.942
2/4/1914  ,    60.7296
2/5/1914  ,    60.693
2/6/1914  ,    60.3194
2/7/1914  ,    60.4439
2/9/1914  ,    60.3926
2/10/1914  ,    60.334
2/11/1914  ,    60.4366
2/13/1914  ,    60.6856
2/14/1914  ,    60.8688
2/16/1914  ,    60.5098
2/17/1914  ,    60.4219
2/18/1914  ,    60.5757
2/19/1914  ,    60.5464
2/20/1914  ,    60.6417
2/21/1914  ,    60.4512
2/24/1914  ,    60.3194
2/25/1914  ,    59.5648
2/26/1914  ,    59.682
2/27/1914  ,    60.0703
2/28/1914  ,    60.2607
3/2/1914  ,    59.8212
3/3/1914  ,    59.8652
3/4/1914  ,    60.2095
3/5/1914  ,    59.8871
3/6/1914  ,    59.4256
3/7/1914  ,    59.5428
3/9/1914  ,    59.6014
3/10/1914  ,    60.0263
3/11/1914  ,    59.7553
3/12/1914  ,    59.4842
3/13/1914  ,    59.8066
3/14/1914  ,    60.0263
3/16/1914  ,    59.8359
3/17/1914  ,    60.3047
3/18/1914  ,    60.3047
3/19/1914  ,    60.4659
3/20/1914  ,    61.1178
3/21/1914  ,    60.8175
3/23/1914  ,    60.942
3/24/1914  ,    60.8761
3/25/1914  ,    60.4878
3/26/1914  ,    60.2974
3/27/1914  ,    59.9457
3/28/1914  ,    59.8139
3/30/1914  ,    59.8066
3/31/1914  ,    60.356
4/1/1914  ,    60.4073
4/2/1914  ,    60.4146
4/3/1914  ,    60.1509
4/4/1914  ,    60.1216
4/6/1914  ,    60.2021
4/7/1914  ,    60.2021
4/8/1914  ,    60.0117
4/9/1914  ,    59.748
4/11/1914  ,    59.5575
4/13/1914  ,    59.3743
4/14/1914  ,    59.0081
4/15/1914  ,    58.6052
4/16/1914  ,    58.5319
4/17/1914  ,    58.4
4/18/1914  ,    58.5026
4/20/1914  ,    57.7847
4/21/1914  ,    58.129
4/22/1914  ,    58.2535
4/23/1914  ,    57.6748
4/24/1914  ,    56.7884
4/25/1914  ,    56.3855
4/27/1914  ,    57.0082
4/28/1914  ,    57.7187
4/29/1914  ,    57.5869
4/30/1914  ,    57.9605
5/1/1914  ,    58.6857
5/2/1914  ,    58.4806
5/4/1914  ,    58.5246
5/5/1914  ,    58.5246
5/6/1914  ,    58.444
5/7/1914  ,    58.4953
5/8/1914  ,    57.9898
5/9/1914  ,    58.2828
5/11/1914  ,    58.6271
5/12/1914  ,    58.6784
5/13/1914  ,    58.6418
5/14/1914  ,    59.3743
5/15/1914  ,    59.4183
5/16/1914  ,    59.2059
5/18/1914  ,    59.6014
5/19/1914  ,    59.8212
5/20/1914  ,    59.6747
5/21/1914  ,    59.2571
5/22/1914  ,    59.2278
5/23/1914  ,    59.6307
5/25/1914  ,    59.5062
5/26/1914  ,    59.5209
5/27/1914  ,    59.748
5/28/1914  ,    59.7406
5/29/1914  ,    59.7553
6/1/1914  ,    59.3231
6/2/1914  ,    58.9714
6/3/1914  ,    59.2059
6/4/1914  ,    59.4623
6/5/1914  ,    59.4769
6/6/1914  ,    59.6893
6/8/1914  ,    59.8066
6/9/1914  ,    59.9311
6/10/1914  ,    59.9531
6/11/1914  ,    59.7846
6/12/1914  ,    59.8945
6/13/1914  ,    59.7553
6/15/1914  ,    59.6747
6/16/1914  ,    59.5428
6/17/1914  ,    59.3597
6/18/1914  ,    59.5209
6/19/1914  ,    59.5795
6/20/1914  ,    59.7186
6/22/1914  ,    59.7626
6/23/1914  ,    59.4769
6/24/1914  ,    58.7736
6/25/1914  ,    58.0924
6/26/1914  ,    58.6491
6/27/1914  ,    58.6857
6/29/1914  ,    58.6052
6/30/1914  ,    59.0886
7/1/1914  ,    58.8469
7/2/1914  ,    59.074
7/3/1914  ,    59.5355
7/6/1914  ,    59.6307
7/7/1914  ,    59.7773
7/8/1914  ,    59.9164
7/9/1914  ,    59.7846
7/10/1914  ,    59.5575
7/11/1914  ,    59.5209
7/13/1914  ,    59.2352
7/14/1914  ,    59.4183
7/15/1914  ,    58.8542
7/16/1914  ,    58.9202
7/17/1914  ,    58.9055
7/18/1914  ,    59.0227
7/20/1914  ,    58.9055
7/21/1914  ,    59.1619
7/22/1914  ,    59.2132
7/23/1914  ,    58.9861
7/24/1914  ,    58.3927
7/25/1914  ,    58.3634
7/27/1914  ,    57.9239
7/28/1914  ,    55.88
7/29/1914  ,    56.2023
7/30/1914  ,    52.3197
12/12/1914  ,    54.62
12/14/1914  ,    56.76
12/15/1914  ,    55.07
12/16/1914  ,    55.35
12/17/1914  ,    55.36
12/18/1914  ,    55.09
12/19/1914  ,    55.2
12/21/1914  ,    54.46
12/22/1914  ,    54.42
12/23/1914  ,    53.46
12/24/1914  ,    53.17
12/26/1914  ,    53.34
12/28/1914  ,    54.55
12/29/1914  ,    54.58
12/30/1914  ,    54.55
12/31/1914  ,    54.58
1/2/1915  ,    54.63
1/4/1915  ,    55.44
1/5/1915  ,    55.5
1/6/1915  ,    55.4
1/7/1915  ,    56.08
1/8/1915  ,    56.55
1/9/1915  ,    56.54
1/11/1915  ,    57.37
1/12/1915  ,    57.44
1/13/1915  ,    57.35
1/14/1915  ,    57.51
1/15/1915  ,    57.9
1/16/1915  ,    57.19
1/18/1915  ,    58.12
1/19/1915  ,    58.11
1/20/1915  ,    58.42
1/21/1915  ,    58.51
1/22/1915  ,    58.21
1/23/1915  ,    58.52
1/25/1915  ,    58.06
1/26/1915  ,    58.24
1/27/1915  ,    57.07
1/28/1915  ,    57.25
1/29/1915  ,    56.54
1/30/1915  ,    57.16
2/1/1915  ,    55.59
2/2/1915  ,    57.26
2/3/1915  ,    56.9
2/4/1915  ,    56.83
2/5/1915  ,    56.16
2/6/1915  ,    56.33
2/8/1915  ,    56.31
2/9/1915  ,    56.85
2/10/1915  ,    57.05
2/11/1915  ,    57.83
2/13/1915  ,    57.2
2/15/1915  ,    57.02
2/16/1915  ,    56.64
2/17/1915  ,    55.7
2/18/1915  ,    55.53
2/19/1915  ,    55.38
2/20/1915  ,    55.2
2/23/1915  ,    54.4
2/24/1915  ,    54.22
2/25/1915  ,    54.61
2/26/1915  ,    55.02
2/27/1915  ,    55.18
3/1/1915  ,    55.29
3/2/1915  ,    55.66
3/3/1915  ,    55.88
3/4/1915  ,    56
3/5/1915  ,    56.51
3/6/1915  ,    56.41
3/8/1915  ,    56.98
3/9/1915  ,    56.88
3/10/1915  ,    56.66
3/11/1915  ,    56.86
3/12/1915  ,    56.66
3/13/1915  ,    56.35
3/15/1915  ,    56.7
3/16/1915  ,    56.59
3/17/1915  ,    56.67
3/18/1915  ,    56.57
3/19/1915  ,    56.98
3/20/1915  ,    57.4
3/22/1915  ,    58.1
3/23/1915  ,    59.1
3/24/1915  ,    59.26
3/25/1915  ,    59.25
3/26/1915  ,    59.51
3/27/1915  ,    59.6
3/29/1915  ,    60.13
3/30/1915  ,    61.3
3/31/1915  ,    60.83
4/1/1915  ,    61.05
4/3/1915  ,    61.49
4/5/1915  ,    62.29
4/6/1915  ,    62.78
4/7/1915  ,    62.55
4/8/1915  ,    63.15
4/9/1915  ,    65.02
4/10/1915  ,    65.15
4/12/1915  ,    64.66
4/13/1915  ,    65.54
4/14/1915  ,    66.14
4/15/1915  ,    67.42
4/16/1915  ,    69.36
4/17/1915  ,    69.6
4/19/1915  ,    67.86
4/20/1915  ,    68.64
4/21/1915  ,    68.43
4/22/1915  ,    68.2
4/23/1915  ,    68.65
4/24/1915  ,    69.64
4/26/1915  ,    68.97
4/27/1915  ,    68.9
4/28/1915  ,    70.22
4/29/1915  ,    70.95
4/30/1915  ,    71.78
5/1/1915  ,    71.51
5/3/1915  ,    69.54
5/4/1915  ,    69.58
5/5/1915  ,    67.53
5/6/1915  ,    68.23
5/7/1915  ,    65.13
5/8/1915  ,    62.77
5/10/1915  ,    62.06
5/11/1915  ,    64.64
5/12/1915  ,    64.46
5/13/1915  ,    63.01
5/14/1915  ,    60.38
5/15/1915  ,    61.93
5/17/1915  ,    63.41
5/18/1915  ,    62.7
5/19/1915  ,    63.08
5/20/1915  ,    63.68
5/21/1915  ,    64.88
5/22/1915  ,    65.5
5/24/1915  ,    65.46
5/25/1915  ,    64.79
5/26/1915  ,    64.42
5/27/1915  ,    64.95
5/28/1915  ,    65.01
5/29/1915  ,    64.67
6/1/1915  ,    64.86
6/2/1915  ,    65.72
6/3/1915  ,    67.75
6/4/1915  ,    67.71
6/5/1915  ,    68.56
6/7/1915  ,    69.21
6/8/1915  ,    68.92
6/9/1915  ,    67.27
6/10/1915  ,    69.02
6/11/1915  ,    70.55
6/12/1915  ,    71.12
6/14/1915  ,    70.93
6/15/1915  ,    71.05
6/16/1915  ,    71.3
6/17/1915  ,    71.16
6/18/1915  ,    70.98
6/19/1915  ,    71.16
6/21/1915  ,    71.83
6/22/1915  ,    71.9
6/23/1915  ,    71.28
6/24/1915  ,    69.78
6/25/1915  ,    70.23
6/26/1915  ,    70.71
6/28/1915  ,    70.74
6/29/1915  ,    70.08
6/30/1915  ,    70.06
